KIC,numax,enumax,Dnu,eDnu,Length,HBR,Teff_SDSS,eTeff_SDSS,[M/H]_SDSS,e[M/H]_SDSS,Radius_SDSS,+eRad_SDSS,-eRad_SDSS,syRad_SDSS,Mass_SDSS,+eMas_SDSS,-eMas_SDSS,syMas_SDSS,logg_SDSS,+elogg_SDSS,-elogg_SDSS,sylogg_SDSS,rho_SDSS,+erho_SDSS,-erho_SDSS,syrho_SDSS,Age_SDSS,+eAge_SDSS,-eAge_SDSS,syAge_SDSS,Teff_ASPC,eTeff_ASPC,[M/H]_ASPC,e[M/H]_ASPC,Radius_ASPC,+eRad_ASPC,-eRad_ASPC,syRad_ASPC,Mass_ASPC,+eMas_ASPC,-eMas_ASPC,syMas_ASPC,logg_ASPC,+elogg_ASPC,-elogg_ASPC,sylogg_ASPC,rho_ASPC,+erho_ASPC,-erho_ASPC,syrho_ASPC,Age_ASPC,+eAge_ASPC,-eAge_ASPC,syAge_ASPC,Gaia,Teff,e_Teff,D,+e_D,-e_D,R,+e_R,-e_R,AV,Evol,Bin,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,source_id_2,original_ext_source_id,angular_distance,gaia_astrometric_params,tmass_oid,number_of_neighbours,number_of_mates,best_neighbour_multiplicity,kic,gaia,tmass_source_id,RAJ2000,DEJ2000,_2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Qflg,Rflg,Bflg,Cflg,Xflg,Aflg
3112889,871.525,65.675,53.708999999999996,1.865,31.0,1.4509999999999998,6433.0,65.0,-0.358,0.102,1.986,0.052000000000000005,-0.05,0.031,1.235,0.04,-0.047,0.042,3.932,0.017,-0.017,0.004,0.1568,0.009464,-0.009384,0.0021920000000000004,3.635,0.409,-0.306,0.366,5871.4,69.27600000000001,-0.358,0.102,1.901,0.057999999999999996,-0.055,0.031,1.053,0.052000000000000005,-0.05,0.040999999999999995,3.9010000000000002,0.017,-0.017,0.006999999999999999,0.1527,0.009448,-0.009132,0.002337,6.87,0.85,-0.778,0.884,2052807725390942848,6113,122,431.305,5.669,5.537999999999999,1.995,0.08800000000000001,0.083,0.161,1,0,1635721458409799680,b'Gaia DR2 2052807725390942848',2052807725390942848,142278005,2015.5,290.5380106789846,0.02799039011943454,38.24198422575043,0.029845614388056455,2.289925816955447,0.030353271541793524,75.442474,-9.892927580688447,0.06142813236681034,-33.4726340491082,0.05607638793810939,0.038576078,0.059397288,-0.51374334,0.02285876,0.28798097,-0.0012859197,-0.4009103,-0.087351814,-0.11571042,-0.024465133,202,202,191,11,14.537904,629.39453,0.0745282291184897,2.356764728308536,31,True,113.24133,1.6319056762992419,0.007511200768348636,-0.013904518,23,15,0.044850886,0,26,False,201,656316.0089729667,416.7317142464962,1574.9126,11.145583,21,368513.3759412643,268.3773746707677,1373.1165,11.435255,20,412334.77831911045,231.45211099837107,1781.5123,10.723795,1.1897442,0,0.7114601,0.2896719,0.42178822,-34.701225009348406,1.0331394971062886,8,6500.0,4.0,-0.5,b'NOT_AVAILABLE',70.50054953799115,10.885676101907631,302.73805546591717,59.36883562368045,100001,6166.3496,5939.3,6405.1,,,,,,,200111,1.932411,1.7910345,2.0829809,4.8641424,4.761161,4.967124,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2052807725390942848',,2052807725390942848,b'19220913+3814317',0.010810416707194345,5,401382753,1,0,1,3112889,2052807725390942848,2MASS J19220913+3814317,290.538074,38.242142,b'19220913+3814317',10.208,0.021,9.976,0.016,9.925,0.018,b'AAA',b'222',b'111',b'000',0,0
3115178,428.866,7.731,28.414,0.728,29.4,3.3080000000000003,5046.0,85.0,0.08,0.1,3.0,0.158,-0.145,0.028999999999999998,1.165,0.138,-0.12,0.028999999999999998,3.549,0.009000000000000001,-0.009000000000000001,0.002,0.04308,0.002001,-0.001964,0.0004935,6.184,3.085,-2.121,0.527,4843.7,69.27600000000001,0.08,0.1,2.835,0.129,-0.1,0.092,1.02,0.105,-0.078,0.079,3.5410000000000004,0.009000000000000001,-0.009000000000000001,0.005,0.044739999999999995,0.0016589999999999999,-0.0017920000000000004,0.0009253999999999999,10.74,3.1489999999999996,-3.0660000000000003,2.97,2052628612377410688,4935,99,452.49300000000005,4.79,4.703,2.9739999999999998,0.129,0.122,0.153,2,0,1635721458409799680,b'Gaia DR2 2052628612377410688',2052628612377410688,412660671,2015.5,291.11691830325594,0.017198054396096802,38.21381761594595,0.02168971474361672,2.180802699163827,0.023389227326496415,93.239624,-14.218008631302528,0.03694019019269649,-19.49145592553287,0.0408091075634222,-0.06189774,-0.021140898,-0.15767047,-0.08631336,0.43109748,-0.11904801,-0.1651675,-0.086191885,-0.057984285,-0.08226106,256,256,251,5,3.606702,334.16772,0.0,0.0,31,True,406.19437,1.5405012802126055,0.005284825983803104,-0.05926863,29,16,0.031876706,0,32,False,263,473711.7650739942,88.05526612439544,5379.7095,11.49958,28,212949.23776375173,283.5633580727811,750.9759,12.030698,29,369149.9712721307,272.00567923080416,1357.1406,10.843913,1.2288046,1,1.1867847,0.53111744,0.6556673,-38.254474912737024,0.3821079249301882,6,5000.0,3.5,0.25,b'NOT_AVAILABLE',70.67947740951546,10.465334899807198,303.5784944795303,59.21582012775251,100002,4904.013,4826.245,5017.89,,,,,,,200111,2.9192479,2.7882514,3.0140848,4.440615,4.3571444,4.524086,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2052628612377410688',,2052628612377410688,b'19242808+3812501',0.06667087646440172,5,401313746,1,0,1,3115178,2052628612377410688,2MASS J19242808+3812501,291.11702,38.213924,b'19242808+3812501',10.011,0.021,9.495,0.019,9.421,0.018,b'AAA',b'222',b'111',b'000',0,0
3223000,2573.222,563.234,110.919,1.662,32.4,1.102,6198.0,47.0,-0.185,0.1,1.1640000000000001,0.021,-0.021,0.012,1.069,0.048,-0.046,0.04,4.335,0.011000000000000001,-0.011000000000000001,0.006,0.6786,0.02015,-0.020919999999999998,0.0045579999999999996,3.8760000000000003,0.973,-0.946,1.045,5851.5,69.27600000000001,-0.185,0.1,1.119,0.023,-0.023,0.021,0.941,0.05,-0.047,0.052000000000000005,4.314,0.012,-0.012,0.009000000000000001,0.6709999999999999,0.02012,-0.019880000000000002,0.0050030000000000005,8.981,2.03,-1.665,2.148,2099557894653958144,6282,126,124.335,1.082,1.0659999999999998,1.27,0.057,0.054000000000000006,0.06,0,0,1635721458409799680,b'Gaia DR2 2099557894653958144',2099557894653958144,88549644,2015.5,287.96278526032876,0.05414790229465589,38.39566597017495,0.06959565578126081,8.014882276846325,0.07006927110081627,114.385124,5.482722815859473,0.11633159715980115,22.128627241166534,0.15722904948436292,-0.07189601,0.13128294,0.09923736,-0.09320878,0.17688337,-0.08267793,0.13964874,-0.014138409,-0.06178048,-0.07743422,274,274,254,20,44.377907,3128.867,0.37963523481364025,65.53927533346432,31,True,6.320757,1.6514370990633707,0.019080157447456877,-0.01905699,30,15,0.08839768,0,32,False,267,3419090.864064786,960.7680424354061,3558.7058,9.353589,27,1927010.0969749105,2844.9143620050922,677.3526,9.639178,26,2119013.5767148584,3295.517987127532,642.99866,8.946586,1.1833625,0,0.6925926,0.28558922,0.4070034,-16.075926583869606,1.2080454075897404,6,6250.0,4.5,-0.25,b'NOT_AVAILABLE',69.75834600770574,12.777214466169381,298.94904686506754,60.04245733783318,100001,6157.5996,6069.6665,6234.4,0.206,0.0953,0.3071,0.0947,0.0433,0.154,200111,1.2638714,1.2329245,1.3007568,2.0689323,2.0458884,2.0919762,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2099557894653958144',,2099557894653958144,b'19115104+3823438',0.20074931983979516,5,401759225,1,0,1,3223000,2099557894653958144,2MASS J19115104+3823438,287.962705,38.395519,b'19115104+3823438',8.455,0.021,8.285,0.036,8.156,0.034,b'AAA',b'111',b'111',b'000',0,0
3241581,2807.592,395.565,123.412,2.821,30.0,1.105,5770.0,81.0,0.185,0.1,1.084,0.024,-0.024,0.017,1.062,0.05,-0.05,0.052000000000000005,4.393,0.015,-0.015,0.006999999999999999,0.8323,0.04446,-0.03341,0.005765999999999999,4.53,1.787,-1.568,2.017,5524.3,69.27600000000001,0.185,0.1,1.053,0.023,-0.023,0.019,0.972,0.044000000000000004,-0.045,0.055,4.38,0.015,-0.015,0.008,0.8334,0.042660000000000003,-0.03325,0.00577,8.876,2.209,-1.99,3.36,2052255843577676288,5713,114,129.66,0.645,0.6409999999999999,1.073,0.045,0.043,0.052000000000000005,0,0,1635721458409799680,b'Gaia DR2 2052255843577676288',2052255843577676288,1192707221,2015.5,293.0853050465206,0.03013475431334292,38.341668681119614,0.0370288345968739,7.683148039824819,0.038620954055524036,198.93729,23.389347237883413,0.06864699693754495,-8.645129098172488,0.07086281453705409,-0.019137623,-0.058160122,-0.15912676,0.015827265,0.3076345,0.0015208464,-0.35418063,-0.03923663,-0.24255182,-0.09049494,266,266,262,4,25.770018,1393.7472,0.18596945065947193,16.52536604291192,31,False,24.059914,1.6117585703137862,0.009603331474782257,-0.026847502,30,16,0.04849729,0,32,False,264,1646783.4650288273,517.9668838770712,3179.322,10.146774,31,858019.9000477532,651.1588325728669,1317.6814,10.517645,29,1110478.3457054486,675.1765241526697,1644.723,9.648145,1.1953595,0,0.86950016,0.3708706,0.49862957,-30.07532246260738,0.20254491395189506,3,5750.0,4.5,0.0,b'NOT_AVAILABLE',71.5056884421484,9.145806403956305,306.52576382515196,58.88845818861454,100001,5642.0,5555.4,5744.625,0.2068,0.014,0.4773,0.098,0.0063,0.219,200111,1.103769,1.0646846,1.1384493,1.1122013,1.1039344,1.1204683,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2052255843577676288',,2052255843577676288,b'19322044+3820302',0.14849561379977286,5,401627887,1,0,1,3241581,2052255843577676288,2MASS J19322044+3820302,293.085186,38.341747,b'19322044+3820302',9.101,0.022,8.79,0.017,8.711,0.018,b'AAA',b'212',b'111',b'000',0,0
3329196,435.093,31.154,29.604,1.193,31.1,7.56,5161.0,65.0,-0.313,0.10099999999999999,2.845,0.162,-0.15,0.045,1.0979999999999999,0.14400000000000002,-0.127,0.049,3.57,0.02,-0.022000000000000002,0.004,0.04759,0.003355,-0.003244,0.0003972,5.985,3.228,-2.1719999999999997,0.988,4843.7,69.27600000000001,-0.313,0.10099999999999999,2.61,0.087,-0.071,0.068,0.862,0.066,-0.04,0.059000000000000004,3.542,0.02,-0.021,0.006999999999999999,0.04857,0.003195,-0.0031190000000000002,0.0007552,14.52,1.694,-2.7260000000000004,2.035,2099551641180945280,4976,100,272.686,1.554,1.54,2.7489999999999997,0.11599999999999999,0.11,0.054000000000000006,2,0,1635721458409799680,b'Gaia DR2 2099551641180945280',2099551641180945280,832543098,2015.5,287.6139781083662,0.01680462872979815,38.48114279439915,0.02076250163379911,3.6375852991835953,0.021044834391608692,172.84932,10.462864417045342,0.03501802284315257,-34.765001795945025,0.03909541018112182,0.06075753,0.11540912,-0.21035056,-0.05319263,0.19864035,-0.08293318,-0.41178972,-0.25419796,-0.11369246,0.031621963,251,251,247,4,4.270692,347.78928,0.0,0.0,31,True,318.0885,1.5542763161852162,0.005688969253295044,0.049745806,28,16,0.032783307,0,31,False,250,1295371.37336611,451.07710462765334,2871.7295,10.40738,26,604703.5184690232,475.1905857557264,1272.5494,10.8975315,24,975519.4916280382,410.5505440703972,2376.1252,9.78883,1.2198995,0,1.1087017,0.4901514,0.6185503,-29.60450134111624,0.621289417441348,7,5250.0,3.5,-0.25,b'NOT_AVAILABLE',69.72173937366075,13.061253589815383,298.45908216895407,60.1919912807029,100001,4982.4663,4932.1333,5064.8574,,,,,,,200111,2.7781856,2.6885343,2.8351784,4.2854333,4.240177,4.3306894,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2099551641180945280',,2099551641180945280,b'19102733+3828528',0.1371838692361887,5,401970510,1,0,1,3329196,2099551641180945280,2MASS J19102733+3828528,287.613912,38.481346,b'19102733+3828528',8.982,0.026,8.499,0.027,8.478,0.018,b'AAA',b'112',b'111',b'000',0,0
3424541,769.6260000000003,10.207,41.291000000000004,0.122,931.0,1.702,6475.0,66.0,0.27,0.1,2.658,0.012,-0.015,0.040999999999999995,1.824,0.031,-0.034,0.07,3.8489999999999998,0.006,-0.006,0.006999999999999999,0.09704,0.0009607000000000001,-0.0009394999999999999,0.001463,1.3159999999999998,0.10300000000000001,-0.095,0.22699999999999998,6278.9,69.27600000000001,0.27,0.1,2.653,0.012,-0.013999999999999999,0.06,1.777,0.03,-0.032,0.124,3.839,0.005,-0.005,0.013999999999999999,0.09512000000000001,0.0008562999999999997,-0.0008089000000000001,0.001865,1.5230000000000001,0.129,-0.11599999999999999,0.535,2100127274175097344,6080,122,314.676,2.7769999999999997,2.736,2.657,0.115,0.109,0.136,1,0,1635721458409799680,b'Gaia DR2 2100127274175097344',2100127274175097344,675499682,2015.5,285.17906527017163,0.02192311376625982,38.573620185485154,0.02674921027601348,3.148730322999267,0.028134528388818563,111.91694,0.37147051382706375,0.047384041275788075,9.67908173930213,0.05305986364820337,-0.21747687,-0.21051666,-0.060628265,0.04577901,0.25617304,-0.0076839463,-0.30916375,-0.19286057,-0.014539897,-0.17556955,204,204,201,3,9.707976,456.71127,0.0,0.0,31,True,211.47464,1.6401738379496364,0.007040356198984077,-0.0825312,23,16,0.04026619,0,27,False,221,2512033.108540444,700.1885936523553,3587.652,9.688302,25,1415600.0020176014,1490.8106298127495,949.55054,9.974037,27,1556932.3793181835,2003.2600563263093,777.19934,9.281245,1.1833173,0,0.69279194,0.28573513,0.4070568,-28.767806040798263,0.9877030972927779,4,6750.0,4.0,0.0,b'NOT_AVAILABLE',69.01835303192802,14.841948568012992,294.73988870649464,60.715740061333044,100001,6167.6,6069.6665,6227.95,0.6767,0.273,1.2596,0.298,0.118,0.6608,200111,2.748267,2.6952624,2.8376684,9.846396,9.702176,9.990617,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2100127274175097344',,2100127274175097344,b'19004297+3834248',0.021737511085240947,5,402194709,1,0,1,3424541,2100127274175097344,2MASS J19004297+3834248,285.179067,38.573574,b'19004297+3834248',8.863,0.019,8.684,0.024,8.614,0.024,b'AAA',b'222',b'111',b'000',0,0
3427720,2726.381,56.766999999999996,120.045,0.12,963.8,1.125,6023.0,51.0,-0.037000000000000005,0.1,1.117,0.013000000000000001,-0.015,0.008,1.1,0.039,-0.042,0.024,4.3839999999999995,0.006,-0.006999999999999999,0.004,0.7906,0.0016879999999999998,-0.002039,0.005817,2.972,1.085,-0.813,0.778,5933.7,69.27600000000001,-0.037000000000000005,0.1,1.107,0.015,-0.015,0.013999999999999999,1.071,0.043,-0.043,0.042,4.379,0.006999999999999999,-0.006999999999999999,0.006,0.7888,0.001847,-0.0023309999999999997,0.006548,3.98,1.171,-1.1320000000000001,1.4,2099985402815368704,6045,121,93.565,0.228,0.228,1.133,0.047,0.045,0.039,0,0,1635721458409799680,b'Gaia DR2 2099985402815368704',2099985402815368704,1356349149,2015.5,286.4382560026279,0.02100619153316355,38.522628356933474,0.02419880055721204,10.657861664233375,0.026320744172206166,404.92252,-60.75043864767491,0.04472276879592119,-70.83935395045181,0.0445468952038209,-0.17157216,-0.15811722,-0.12371661,0.18303554,0.31198275,0.1598426,-0.2205622,-0.05560815,-0.051583145,-0.044715617,219,219,216,3,9.454595,469.77252,0.0,0.0,31,True,221.64009,1.624339808861173,0.006763933019692054,-0.017705753,25,14,0.034473557,0,29,True,246,4568707.598729983,827.9565406159188,5518.0522,9.038882,24,2525473.174345465,2647.8352814314226,953.78784,9.345531,25,2907134.636760797,2691.8899822671915,1079.9604,8.603257,1.1890907,0,0.7422743,0.3066492,0.43562508,-22.605845889125145,0.3324237764598984,5,6000.0,4.5,0.0,b'NOT_AVAILABLE',69.37427978183237,13.918077692930606,296.6726352486656,60.44874108998737,100001,5977.0,5878.0,6040.0,0.052,0.0056,0.2001,0.026,0.0066,0.0799,200111,1.1694729,1.1452038,1.2091982,1.572563,1.5660393,1.5790868,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2099985402815368704',,2099985402815368704,b'19054526+3831225',0.16736955925804436,5,402071955,1,0,1,3427720,2099985402815368704,2MASS J19054526+3831225,286.438586,38.52293,b'19054526+3831225',8.094,0.02,7.843,0.016,7.826,0.017,b'AAA',b'111',b'111',b'000',0,0
3429205,371.041,4.5360000000000005,24.296,0.098,683.0,3.97,5116.0,62.0,-0.046,0.1,3.427,0.057999999999999996,-0.057,0.027000000000000003,1.325,0.062,-0.06,0.027999999999999997,3.49,0.006999999999999999,-0.006999999999999999,0.002,0.03291,0.0002924,-0.00029089999999999997,0.0005078,3.55,0.687,-0.585,0.287,4913.5,69.27600000000001,-0.046,0.1,3.344,0.059000000000000004,-0.06,0.057,1.238,0.061,-0.059000000000000004,0.057999999999999996,3.4810000000000003,0.006999999999999999,-0.006999999999999999,0.005,0.0331,0.0003012,-0.0002996,0.0003577,5.038,1.121,-0.878,0.975,2099234844390196480,5063,101,292.358,2.009,1.9869999999999999,3.34,0.142,0.135,0.083,2,0,1635721458409799680,b'Gaia DR2 2099234844390196480',2099234844390196480,537393715,2015.5,287.00703376163335,0.0184100612502925,38.52538571912825,0.023690429969166895,3.39103911915195,0.023558042629147073,143.94402,-4.9759583218974734,0.040263427085028856,-5.56284800887869,0.04974943549698454,-0.07637783,0.023063196,-0.2073047,0.013260589,0.21550852,-0.01889206,-0.35018703,-0.15042096,-0.091816194,-0.060434964,222,222,215,7,4.913067,326.74136,0.0,0.0,31,True,308.57922,1.5695024819863443,0.006267377535271683,-0.026728066,25,16,0.039108675,0,28,False,216,1648043.239289528,434.073483243078,3796.692,10.145945,26,763537.856278575,512.5412095448988,1489.7102,10.644312,26,1246134.7302102216,718.8611537501063,1733.4846,9.523007,1.2194295,0,1.1213045,0.4983673,0.6229372,-31.333705216309628,0.3492311719994984,5,5250.0,3.5,0.0,b'NOT_AVAILABLE',69.56267949881436,13.512471064625423,297.5502568136634,60.348317417595204,100001,4933.425,4876.7,5002.9375,,,,,,,200111,3.4478807,3.3527339,3.528557,6.3444386,6.2673826,6.4214945,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2099234844390196480',,2099234844390196480,b'19080169+3831315',0.05279262521293491,5,402078097,1,0,1,3429205,2099234844390196480,2MASS J19080169+3831315,287.007073,38.525425,b'19080169+3831315',8.716,0.037,8.278,0.021,8.183,0.02,b'AAA',b'112',b'111',b'000',0,0
3430893,1700.0539999999999,88.249,80.813,3.9330000000000003,28.4,1.247,6270.0,60.0,-0.11,0.1,1.466,0.045,-0.044000000000000004,0.018000000000000002,1.2,0.053,-0.064,0.032,4.184,0.018000000000000002,-0.018000000000000002,0.002,0.3808,0.02708,-0.0243,0.003023,3.605,0.9470000000000001,-0.5489999999999999,0.7120000000000001,5847.3,69.27600000000001,-0.11,0.1,1.3840000000000001,0.049,-0.044000000000000004,0.035,1.0170000000000001,0.062,-0.055,0.063,4.163,0.018000000000000002,-0.019,0.006,0.3827,0.02605,-0.0237,0.005203,8.644,1.5759999999999998,-1.536,2.6260000000000003,2099555012732796800,6165,123,288.91,1.945,1.925,1.589,0.067,0.063,0.09699999999999999,1,0,1635721458409799680,b'Gaia DR2 2099555012732796800',2099555012732796800,1528538853,2015.5,287.62135117974776,0.019075180824120026,38.538486509213726,0.021490661384759094,3.431765864196545,0.023377313744692613,146.79898,-10.403896082545794,0.03999240319610629,18.800708628570575,0.03974450682450285,0.09647443,0.12320147,-0.14433508,-0.0760997,0.28919584,-0.12668854,-0.34630847,-0.25681946,-0.15302351,0.08118509,238,238,235,3,10.556609,537.65985,0.0,0.0,31,True,289.76868,1.6202253223194172,0.005869328240059662,0.11481474,27,17,0.033139788,0,30,False,236,948205.7626050065,255.59492325826352,3709.7988,10.746109,26,533576.4352697458,542.8966350842492,982.83246,11.033397,26,600154.4985100598,757.910448830378,791.8541,10.316262,1.1956592,0,0.7171345,0.2872877,0.42984676,-10.420643177965864,1.3633916464346907,7,6250.0,4.0,-0.5,b'NOT_AVAILABLE',69.77778908275796,13.079711363147258,298.49833667206957,60.24622642873524,100001,6436.66,6080.0,7129.0,0.7485,0.3997,1.178,0.4125,0.259,0.59,200111,1.4194422,1.1571286,1.590859,3.1158204,3.0786057,3.1530352,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2099555012732796800',,2099555012732796800,b'19102914+3832182',0.032989548735538186,5,402109630,1,0,1,3430893,2099555012732796800,2MASS J19102914+3832182,287.621423,38.538391,b'19102914+3832182',9.836,0.021,9.579,0.022,9.519,0.017,b'AAA',b'222',b'111',b'000',0,0
3437637,834.6210000000003,45.394,48.083999999999996,1.996,24.9,1.496,5483.0,58.0,-0.255,0.102,2.01,0.069,-0.066,0.02,1.0390000000000001,0.055999999999999994,-0.055,0.025,3.847,0.016,-0.017,0.003,0.1277,0.008164,-0.008124,0.0016579999999999998,7.827000000000001,1.143,-0.97,0.489,5285.9,69.27600000000001,-0.255,0.102,1.964,0.073,-0.07,0.048,0.973,0.063,-0.063,0.061,3.839,0.016,-0.017,0.006999999999999999,0.1282,0.008228000000000001,-0.008043000000000002,0.001471,9.959,1.9780000000000002,-1.59,1.9909999999999999,2051388122743101824,5448,109,376.504,4.14,4.062,2.07,0.08900000000000001,0.085,0.11,1,0,1635721458409799680,b'Gaia DR2 2051388122743101824',2051388122743101824,1607351298,2015.5,289.76039294023775,0.0213409760204273,38.57528591818639,0.027276257871537004,2.6270707405779916,0.02920931197574618,89.93949,24.671498164148797,0.05108158097297136,5.499334761151854,0.04705130950563203,-0.15407,-0.1728556,-0.12012058,0.022367988,0.49838886,-0.013328278,-0.31893045,0.022745049,-0.24905443,-0.16060737,217,217,212,5,6.8572125,379.21988,0.0,0.0,31,True,420.07672,1.5855539285283582,0.006180088818202854,-0.11561628,25,14,0.038201522,0,28,False,220,537497.4096867002,211.97612106090034,2535.6506,11.362425,27,270103.6701999867,166.75646548429586,1619.7493,11.772562,26,380305.80709941004,295.5232352707393,1286.8896,10.811587,1.21007,0,0.9609747,0.41013718,0.5508375,-40.23491314042041,0.6252458738471989,8,5500.0,4.0,-0.5,b'NOT_AVAILABLE',70.53564790406028,11.579359224829831,301.7569534003216,59.85472631590743,100001,5338.0034,5278.01,5850.755,1.4203,1.0336,1.897,0.7157,0.447,0.9319,200111,2.0931528,1.7423476,2.1410077,3.2048814,3.1472232,3.2625396,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2051388122743101824',,2051388122743101824,b'19190245+3834309',0.08026480344502554,5,402198689,1,0,1,3437637,2051388122743101824,2MASS J19190245+3834309,289.760236,38.575275,b'19190245+3834309',10.14,0.027,9.772,0.033,9.682,0.018,b'AAA',b'222',b'111',b'000',0,0
3438633,964.992,37.231,55.725,2.2230000000000003,24.9,1.614,6432.0,73.0,-0.184,0.1,1.965,0.061,-0.048,0.03,1.28,0.069,-0.042,0.040999999999999995,3.9589999999999996,0.013999999999999999,-0.013999999999999999,0.002,0.1686,0.008495,-0.008357999999999999,0.002802,3.427,0.337,-0.45,0.316,6169.7,69.27600000000001,-0.184,0.1,1.9340000000000002,0.047,-0.048,0.026000000000000002,1.214,0.044000000000000004,-0.051,0.042,3.948,0.013999999999999999,-0.013999999999999999,0.005,0.1673,0.008542000000000001,-0.008388,0.0019309999999999998,4.4460000000000015,0.581,-0.447,0.598,2052875246577238656,6202,124,429.945,5.145,5.038,1.973,0.086,0.081,0.14800000000000002,1,0,1635721458409799680,b'Gaia DR2 2052875246577238656',2052875246577238656,37881407,2015.5,290.02825727825206,0.019824381638998134,38.59797388242753,0.02740417001077444,2.2969626426490524,0.02779121561906524,82.65067,-10.599610430785878,0.0434545667297473,-8.94629770477254,0.04826460572139211,-0.00095846853,-0.06345493,-0.1284804,0.01796772,0.38727042,-0.07913173,-0.3557281,-0.24916303,-0.10196658,0.02603075,220,220,209,11,7.360967,390.70306,0.0,0.0,31,True,393.2838,1.6416391448623169,0.006677786084025596,0.033882458,25,16,0.036428504,0,28,False,222,671849.3212926785,344.4914557063249,1950.2642,11.120186,24,379880.22538207285,402.78778916013977,943.12744,11.402271,23,422165.93441935384,236.78403987156435,1782.9155,10.698212,1.1937888,0,0.7040596,0.28208542,0.42197418,-38.02729983749186,0.83536210518996,7,6500.0,4.0,-0.25,b'NOT_AVAILABLE',70.64905069626718,11.400459864916652,302.1704272278002,59.82016975132844,100001,6306.0,6052.0,6785.0,,,,,,,200111,1.8612322,1.6077139,2.020741,4.9352784,4.8369565,5.0336003,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2052875246577238656',,2052875246577238656,b'19200679+3835528',0.037071148611553875,5,402253903,1,0,1,3438633,2052875246577238656,2MASS J19200679+3835528,290.028317,38.598026,b'19200679+3835528',10.184,0.019,9.943,0.016,9.922,0.017,b'AAA',b'222',b'111',b'000',0,0
